ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2
9767,191,150,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9768,68,119,20,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9769,92,137,17,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9770,224,53,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9771,122,56,0,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9772,176,121,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9773,225,15,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9774,150,7,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9775,73,222,19,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9776,155,246,6,2,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9777,46,68,19,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9778,239,202,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9779,238,237,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9780,166,249,6,2,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9781,47,223,2,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9782,134,212,8,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9783,157,155,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9784,79,155,10,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9785,112,15,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9786,184,185,4,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9787,81,105,18,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9788,175,166,0,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9789,138,146,18,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9790,171,219,1,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9791,71,98,13,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9792,6,87,11,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9793,186,28,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9794,139,105,0,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9795,7,131,10,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9796,165,42,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9797,214,99,0,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9798,244,17,0,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9799,25,5,0,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9800,232,25,0,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9801,187,160,0,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9802,47,11,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9803,77,226,2,3,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9804,199,109,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9805,17,135,10,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9806,218,192,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9807,144,19,0,4,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9808,64,172,6,1,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9809,236,214,0,5,-1,-1,-1,11,1,Cu2Te,0.2,CuCl,0.04,Te,22.51,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9810,25,130,5,60,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9811,3,115,15,4.8,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9812,1,28,17,33.4,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9813,23,73,2,17.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9814,4,20,14,4.8,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9815,10,122,12,17.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9816,14,127,13,18.4,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9817,3,85,3,29.8,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9818,9,68,14,53.6,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9819,6,98,11,26.7,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9820,19,121,17,10.1,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9821,7,61,4,21.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9822,8,115,14,40.7,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9823,9,128,13,22.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9824,20,24,11,50.7,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9825,7,65,16,14.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9826,17,71,20,30.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9827,11,116,20,14.9,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9828,2,44,3,47.6,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9829,4,44,8,32.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9830,2,33,12,13.4,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9831,14,74,3,31.1,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9832,4,45,13,59.9,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9833,2,111,2,26.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9834,11,127,19,50.1,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9835,23,121,6,23.4,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9836,17,41,9,51.9,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9837,19,78,6,39.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9838,25,71,1,25.4,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9839,13,43,15,15.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9840,24,15,0,26.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9841,1,49,14,49.7,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9842,23,89,19,46.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9843,0,73,3,41.5,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9844,20,97,1,17.9,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9845,18,6,0,48.1,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9846,13,28,19,9.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9847,13,34,4,18.3,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9848,12,99,4,20.7,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9849,15,84,17,15.6,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9850,10,118,14,25.4,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9851,8,84,10,6.2,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9852,22,108,18,57.9,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
9853,14,14,0,2.6,-1,-1,-1,11,1,Pt,0.5,Pt(acac)2,0.5,Co(acac)2,60.787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
